u,v,weight
517,557,0.1
517,579,0.0476190476190476
517,581,0.0476190476190476
517,588,0.229437229437229
517,589,0.0476190476190476
517,592,0.190909090909091
517,597,0.303372066529961
517,599,0.0952380952380952
517,619,0.208333333333333
517,621,0.366666666666667
517,626,0.0952380952380952
517,637,0.266666666666667
517,673,0.0263157894736842
517,694,0.0263157894736842
517,695,0.0739348370927318
517,700,0.0263157894736842
518,532,0.0757060333761232
518,538,0.0149253731343284
518,542,0.049390243902439
518,555,0.0149253731343284
518,556,0.024390243902439
518,566,0.024390243902439
518,568,0.0507060333761232
518,570,0.0513157894736842
518,572,0.0149253731343284
518,577,0.024390243902439
518,580,0.0149253731343284
518,586,0.0513157894736842
518,587,0.0513157894736842
518,590,0.0393156170367674
518,594,0.0263157894736842
518,595,0.0149253731343284
518,602,0.0149253731343284
518,605,0.0513157894736842
518,607,0.0149253731343284
518,611,0.0149253731343284
518,617,0.0149253731343284
518,620,0.0149253731343284
518,624,0.024390243902439
518,627,0.024390243902439
518,637,0.0513157894736842
518,639,0.024390243902439
518,643,0.0149253731343284
518,657,0.0149253731343284
518,662,0.024390243902439
518,670,0.0149253731343284
518,674,0.0513157894736842
518,676,0.0149253731343284
518,687,0.025
518,694,0.0263157894736842
518,695,0.024390243902439
518,698,0.0513157894736842
519,520,0.0885620126999437
519,524,0.0683908045977011
519,525,0.0412414965986395
519,529,0.0412414965986395
519,544,0.105803392010289
519,552,0.0604722658294087
519,564,0.0339080459770115
519,565,0.126211555275595
519,566,0.126211555275595
519,571,0.0786540840112269
519,577,0.126636725343622
519,579,0.0181818181818182
519,584,0.0865726227795193
519,588,0.0511494252873563
519,598,0.0604722658294087
519,603,0.129803509298583
519,611,0.0172413793103448
519,618,0.0683908045977011
519,634,0.0604722658294087
519,650,0.105803392010289
519,652,0.0412414965986395
519,656,0.112562129988238
519,659,0.105803392010289
519,661,0.0172413793103448
519,667,0.0604722658294087
519,669,0.0865726227795193
519,672,0.0604722658294087
519,693,0.0208333333333333
519,699,0.105803392010289
52,102,0.0357142857142857
52,105,0.0929038281979458
52,106,0.0630541871921182
52,108,0.0771680216802168
52,110,0.172016797162793
52,112,0.0357142857142857
52,113,0.0294117647058824
52,115,0.0651260504201681
52,116,0.063508064516129
52,117,0.0294117647058824
52,124,0.0771680216802168
52,126,0.0357142857142857
52,128,0.024390243902439
52,132,0.0630541871921182
52,135,0.202660088962271
52,141,0.0651260504201681
52,142,0.032258064516129
52,146,0.0630541871921182
52,153,0.0630541871921182
52,154,0.128180237612286
52,163,0.0771680216802168
52,164,0.06478578892372
52,167,0.0630541871921182
52,168,0.108962609970674
52,170,0.0303030303030303
52,174,0.0630541871921182
52,178,0.192966026536006
52,184,0.024390243902439
52,185,0.206616384798433
52,192,0.108962609970674
52,199,0.129911839343888
52,200,0.0344827586206897
52,203,0.0630541871921182
52,207,0.0630541871921182
52,211,0.100500074638006
52,214,0.049390243902439
52,215,0.0357142857142857
52,220,0.0566483084185681
52,222,0.0527777777777778
52,228,0.0630541871921182
52,233,0.0357142857142857
52,237,0.0527777777777778
52,243,0.129911839343888
52,247,0.220743804313784
52,248,0.129911839343888
52,249,0.0651260504201681
52,251,0.0630541871921182
52,252,0.0616698292220114
52,256,0.0277777777777778
52,269,0.024390243902439
52,273,0.0303030303030303
52,287,0.0924659518980006
52,290,0.129911839343888
52,291,0.186130631650891
52,297,0.0771680216802168
52,299,0.0277777777777778
52,300,0.024390243902439
52,305,0.0527777777777778
52,308,0.108962609970674
52,311,0.049390243902439
52,312,0.0357142857142857
52,316,0.063508064516129
52,317,0.0285714285714286
52,328,0.0294117647058824
52,329,0.0630541871921182
52,331,0.129911839343888
52,339,0.0294117647058824
52,340,0.0771680216802168
52,341,0.0651260504201681
52,350,0.025
52,352,0.0701970443349754
52,353,0.0357142857142857
52,354,0.049390243902439
52,356,0.0521680216802168
52,358,0.024390243902439
52,360,0.0630541871921182
52,362,0.0651260504201681
52,368,0.0294117647058824
52,369,0.0344827586206897
52,370,0.0630541871921182
52,373,0.024390243902439
52,375,0.174088660390843
52,384,0.024390243902439
52,385,0.024390243902439
52,386,0.063508064516129
52,400,0.0777126099706745
52,402,0.0936974789915966
52,404,0.0303030303030303
52,405,0.049390243902439
52,409,0.0771680216802168
52,410,0.0277777777777778
52,411,0.049390243902439
52,413,0.049390243902439
52,415,0.314310869263178
52,418,0.0294117647058824
52,422,0.0294117647058824
52,423,0.108962609970674
52,427,0.0294117647058824
52,430,0.049390243902439
52,431,0.0651260504201681
52,432,0.063508064516129
52,435,0.0872605363984674
52,436,0.0597147950089127
52,437,0.0527777777777778
52,442,0.0941975536296023
52,446,0.129911839343888
52,450,0.0651260504201681
52,453,0.0344827586206897
52,460,0.0357142857142857
52,464,0.063508064516129
52,469,0.0771680216802168
52,470,0.0924659518980006
52,472,0.0657327586206897
52,480,0.03125
52,482,0.0771680216802168
52,489,0.0277777777777778
52,492,0.0701970443349754
52,494,0.0294117647058824
52,496,0.0771680216802168
52,499,0.03125
52,509,0.0851045296167247
52,514,0.03125
52,521,0.108962609970674
52,523,0.0651260504201681
52,526,0.0945378151260504
52,530,0.0277777777777778
52,537,0.0527777777777778
52,541,0.0357142857142857
52,545,0.0651260504201681
52,549,0.024390243902439
52,550,0.129911839343888
52,551,0.03125
52,556,0.195037889764056
52,558,0.122768982201031
52,559,0.024390243902439
52,560,0.0277777777777778
52,567,0.0357142857142857
52,568,0.0294117647058824
52,57,0.172016797162793
52,572,0.0630541871921182
52,578,0.108962609970674
52,579,0.0285714285714286
52,580,0.0936974789915966
52,581,0.0651260504201681
52,582,0.025
52,586,0.0294117647058824
52,587,0.025
52,59,0.119702495610686
52,593,0.024390243902439
52,594,0.0344827586206897
52,597,0.032258064516129
52,60,0.108962609970674
52,601,0.06478578892372
52,602,0.0294117647058824
52,606,0.06478578892372
52,61,0.0767045454545455
52,612,0.0294117647058824
52,613,0.025
52,618,0.107007575757576
52,619,0.100500074638006
52,621,0.025
52,622,0.0651260504201681
52,623,0.049390243902439
52,627,0.0285714285714286
52,630,0.0303030303030303
52,636,0.0651260504201681
52,639,0.0285714285714286
52,645,0.0651260504201681
52,646,0.032258064516129
52,649,0.0651260504201681
52,657,0.0929198292220114
52,658,0.0285714285714286
52,660,0.0294117647058824
52,662,0.0294117647058824
52,663,0.024390243902439
52,665,0.174088660390843
52,671,0.108962609970674
52,674,0.0771680216802168
52,678,0.0527777777777778
52,679,0.032258064516129
52,683,0.122768982201031
52,685,0.0357142857142857
52,688,0.0597147950089127
52,698,0.0701970443349754
52,700,0.126455618145731
52,71,0.0651260504201681
52,72,0.025
52,76,0.049390243902439
52,77,0.100500074638006
52,80,0.0294117647058824
52,83,0.100500074638006
52,84,0.0527777777777778
52,86,0.0767045454545455
52,93,0.0597147950089127
52,94,0.0771680216802168
520,524,0.19901909947282
520,527,0.03125
520,528,0.0952380952380952
520,534,0.0227272727272727
520,538,0.0526315789473684
520,544,0.0885620126999437
520,545,0.0590277777777778
520,548,0.0430157261794635
520,552,0.0192307692307692
520,556,0.0590277777777778
520,564,0.0166666666666667
520,565,0.0885620126999437
520,566,0.0885620126999437
520,569,0.03125
520,570,0.0217391304347826
520,571,0.0374125874125874
520,574,0.0430157261794635
520,575,0.0212765957446809
520,577,0.110301143134726
520,578,0.0430157261794635
520,579,0.0658008658008658
520,581,0.100250626566416
520,584,0.0906078392138553
520,586,0.0277777777777778
520,588,0.0815270935960591
520,589,0.0693581780538302
520,593,0.03125
520,597,0.0952380952380952
520,598,0.0192307692307692
520,599,0.147869674185464
520,600,0.0657429989067362
520,603,0.0885620126999437
520,606,0.0430157261794635
520,615,0.0590277777777778
520,618,0.0511494252873563
520,623,0.03125
520,625,0.03125
520,626,0.190885400364927
520,629,0.0440038684719536
520,634,0.0192307692307692
520,635,0.0227272727272727
520,636,0.0590277777777778
520,640,0.0657429989067362
520,641,0.0212765957446809
520,642,0.0277777777777778
520,650,0.162932722082095
520,651,0.0227272727272727
520,656,0.0713206333895989
520,659,0.0885620126999437
520,663,0.0217391304347826
520,667,0.0192307692307692
520,669,0.0693312434691745
520,672,0.0192307692307692
520,673,0.0227272727272727
520,676,0.0217391304347826
520,679,0.0227272727272727
520,684,0.03125
520,685,0.0227272727272727
520,687,0.0217391304347826
520,690,0.0227272727272727
520,695,0.121989757001199
520,698,0.0590277777777778
520,699,0.0885620126999437
521,523,0.0204081632653061
521,533,0.211111111111111
521,534,0.0703190367055913
521,536,0.0499108734402852
521,538,0.0589981447124304
521,541,0.0426303854875283
521,550,0.444845513963161
521,551,0.131740196078431
521,555,0.0181818181818182
521,558,0.0204081632653061
521,561,0.0915775401069519
521,564,0.0196078431372549
521,568,0.0204081632653061
521,572,0.0986258237410311
521,578,0.202613403621468
521,580,0.226988532460883
521,590,0.206580369195577
521,592,0.0204081632653061
521,595,0.125898551013758
521,597,0.0544802867383513
521,600,0.0204081632653061
521,602,0.144080369195577
521,604,0.0703190367055913
521,607,0.206580369195577
521,608,0.199210754683105
521,611,0.0404040404040404
521,612,0.444845513963161
521,614,0.125
521,617,0.0385899814471243
521,618,0.0767045454545455
521,620,0.0181818181818182
521,626,0.0915775401069519
521,627,0.0804440055592129
521,639,0.0204081632653061
521,641,0.23373440285205
521,645,0.0222222222222222
521,646,0.288214689590401
521,655,0.0204081632653061
521,657,0.124320268185476
521,660,0.0703190367055913
521,661,0.0204081632653061
521,665,0.131184832192897
521,670,0.0181818181818182
521,671,0.202613403621468
521,673,0.0204081632653061
521,676,0.119033987006337
521,679,0.0748884500036574
521,686,0.0196078431372549
521,688,0.0499108734402852
521,700,0.417575524833589
522,524,0.0163934426229508
522,546,0.0163934426229508
522,549,0.02
522,553,0.0163934426229508
522,560,0.0363934426229508
522,591,0.02
522,597,0.0163934426229508
522,602,0.0163934426229508
522,617,0.0363934426229508
522,619,0.02
522,620,0.0163934426229508
522,623,0.0163934426229508
522,630,0.02
522,632,0.02
522,633,0.0163934426229508
522,636,0.0163934426229508
522,640,0.0163934426229508
522,641,0.02
522,642,0.0163934426229508
522,650,0.0163934426229508
522,658,0.02
522,659,0.0163934426229508
522,665,0.0163934426229508
522,677,0.0163934426229508
522,679,0.0163934426229508
522,682,0.0363934426229508
522,690,0.0163934426229508
522,692,0.0363934426229508
522,696,0.0363934426229508
522,699,0.0163934426229508
523,526,0.145688710266715
523,531,0.0476190476190476
523,534,0.0489795918367347
523,536,0.0769230769230769
523,538,0.0812376563528637
523,541,0.836612836728044
523,545,0.253073972063742
523,550,0.0476190476190476
523,556,0.689668174962293
523,568,0.177843096948074
523,578,0.135746606334842
523,580,0.398482135329048
523,581,0.541897693145527
523,586,0.051150895140665
523,592,0.0204081632653061
523,600,0.0812376563528637
523,604,0.0489795918367347
523,608,0.281237656352864
523,612,0.135746606334842
523,620,0.0588235294117647
523,622,0.711407305397075
523,627,0.0588235294117647
523,636,0.253073972063742
523,639,0.0812376563528637
523,645,0.253073972063742
523,649,0.176150895140665
523,655,0.0744053582162178
523,660,0.0715590584059711
523,661,0.107803121248499
523,664,0.0769230769230769
523,665,0.128531847521617
523,671,0.135746606334842
523,673,0.0204081632653061
523,676,0.0489795918367347
523,679,0.0812376563528637
523,687,0.0769230769230769
524,528,0.0952380952380952
524,534,0.0640038684719536
524,538,0.0526315789473684
524,542,0.0238095238095238
524,544,0.0683908045977011
524,546,0.0449648711943794
524,550,0.0640038684719536
524,553,0.0449648711943794
524,555,0.0285714285714286
524,560,0.0449648711943794
524,561,0.02
524,564,0.0339080459770115
524,565,0.0683908045977011
524,566,0.0683908045977011
524,570,0.0440038684719536
524,576,0.0542857142857143
524,577,0.0683908045977011
524,579,0.0831813576494428
524,581,0.12406015037594
524,584,0.112394673069655
524,588,0.293681432287448
524,589,0.111622916091001
524,593,0.0440038684719536
524,594,0.0542857142857143
524,597,0.231112057341566
524,599,0.227869674185464
524,602,0.124964871194379
524,603,0.0511494252873563
524,606,0.08
524,611,0.0172413793103448
524,615,0.0227272727272727
524,616,0.0142857142857143
524,617,0.0449648711943794
524,618,0.0683908045977011
524,620,0.0449648711943794
524,623,0.0306791569086651
524,624,0.0238095238095238
524,626,0.291873542657417
524,632,0.0142857142857143
524,633,0.108968739666333
524,636,0.0449648711943794
524,640,0.0449648711943794
524,641,0.0925752970433821
524,642,0.0163934426229508
524,650,0.13741582616802
524,656,0.0339080459770115
524,659,0.107511519947925
524,661,0.0572413793103448
524,663,0.0238095238095238
524,665,0.0449648711943794
524,666,0.08
524,669,0.109667400342382
524,670,0.0142857142857143
524,677,0.0163934426229508
524,678,0.0227272727272727
524,679,0.0449648711943794
524,680,0.0227272727272727
524,681,0.0238095238095238
524,682,0.0163934426229508
524,688,0.0412765957446809
524,690,0.0449648711943794
524,692,0.0163934426229508
524,694,0.0285714285714286
524,695,0.12406015037594
524,696,0.0163934426229508
524,699,0.108593771030176
525,529,0.0412414965986395
525,552,0.0412414965986395
525,565,0.0204081632653061
525,566,0.0204081632653061
525,571,0.0412414965986395
525,577,0.0208333333333333
525,598,0.0412414965986395
525,603,0.0412414965986395
525,634,0.0412414965986395
525,652,0.0412414965986395
525,656,0.0412414965986395
525,667,0.0412414965986395
525,672,0.0412414965986395
525,693,0.0208333333333333
526,541,0.0357142857142857
526,545,0.108141776599632
526,550,0.14027648229675
526,556,0.205402532716918
526,558,0.118999886552069
526,568,0.0724274908853458
526,578,0.0588235294117647
526,580,0.108141776599632
526,581,0.108141776599632
526,586,0.0724274908853458
526,602,0.0867418220359397
526,610,0.032258064516129
526,612,0.150796388936806
526,618,0.027027027027027
526,620,0.0588235294117647
526,622,0.108141776599632
526,624,0.0573300573300573
526,627,0.0588235294117647
526,636,0.108141776599632
526,639,0.0212765957446809
526,645,0.0868651808549507
526,649,0.108141776599632
526,655,0.0217391304347826
526,657,0.0919728595250417
526,660,0.0724274908853458
526,661,0.0588235294117647
526,662,0.0616698292220114
526,663,0.0212765957446809
526,665,0.108141776599632
526,671,0.0588235294117647
526,683,0.118999886552069
526,688,0.0867418220359397
526,700,0.118999886552069
527,530,1
527,542,0.125
527,545,0.03125
527,553,0.125
527,556,0.03125
527,569,0.03125
527,573,0.142857142857143
527,577,0.125
527,593,0.03125
527,615,0.03125
527,623,0.03125
527,625,0.03125
527,636,0.03125
527,656,1.125
527,684,0.03125
527,698,0.03125
528,537,0.0430157261794635
528,540,0.0473801560758082
528,545,0.0227272727272727
528,549,0.0408844388819358
528,553,0.0678133922814774
528,558,0.0678133922814774
528,569,0.0686567518204891
528,572,0.0212765957446809
528,573,0.0256410256410256
528,579,0.130098683756558
528,581,0.0476190476190476
528,585,0.0465367965367965
528,588,0.0476190476190476
528,589,0.0476190476190476
528,591,0.0473801560758082
528,594,0.0212765957446809
528,596,0.174945911767523
528,597,0.0952380952380952
528,599,0.0952380952380952
528,606,0.0384757676655568
528,613,0.0626235693167184
528,618,0.0678133922814774
528,625,0.0814914938450202
528,626,0.0952380952380952
528,628,0.0188679245283019
528,630,0.0408844388819358
528,631,0.0686567518204891
528,632,0.0196078431372549
528,635,0.0473801560758082
528,639,0.0450861195542047
528,653,0.0465367965367965
528,654,0.0686567518204891
528,658,0.0678133922814774
528,670,0.0597523634102376
528,673,0.107132519486046
528,675,0.0227272727272727
528,683,0.0450861195542047
528,691,0.0636117116092085
528,695,0.0476190476190476
529,552,0.0412414965986395
529,565,0.0204081632653061
529,566,0.0204081632653061
529,571,0.0412414965986395
529,577,0.0208333333333333
529,598,0.0412414965986395
529,603,0.0412414965986395
529,634,0.0412414965986395
529,652,0.0412414965986395
529,656,0.0412414965986395
529,667,0.0412414965986395
529,672,0.0412414965986395
529,693,0.0208333333333333
53,104,0.0741376547980322
53,116,0.0522486772486772
53,120,0.0522486772486772
53,128,0.02
53,130,0.04
53,137,0.02
53,142,0.0343915343915344
53,143,0.02
53,151,0.0374125874125874
53,153,0.0522486772486772
53,155,0.0743915343915344
53,157,0.0522486772486772
53,161,0.04
53,163,0.02
53,167,0.0522486772486772
53,171,0.0181818181818182
53,177,0.0562805119408893
53,180,0.0158730158730159
53,182,0.04
53,184,0.04
53,186,0.0158730158730159
53,187,0.0562805119408893
53,191,0.0178571428571429
53,192,0.0922486772486772
53,193,0.0343915343915344
53,196,0.0188679245283019
53,203,0.0522486772486772
53,204,0.04
53,206,0.0158730158730159
53,208,0.0562805119408893
53,211,0.02
53,220,0.04
53,227,0.02
53,228,0.0522486772486772
53,231,0.0562805119408893
53,234,0.0158730158730159
53,238,0.0374125874125874
53,240,0.02
53,245,0.0380986937590711
53,249,0.0562805119408893
53,250,0.0562805119408893
53,252,0.0181818181818182
53,259,0.0741376547980322
53,261,0.0363756613756614
53,267,0.0181818181818182
53,274,0.0380986937590711
53,279,0.0188679245283019
53,280,0.0343915343915344
53,282,0.0343915343915344
53,288,0.0181818181818182
53,292,0.04
53,293,0.0178571428571429
53,303,0.0562805119408893
53,313,0.108529189189567
53,315,0.0562805119408893
53,317,0.0181818181818182
53,319,0.04
53,324,0.0562805119408893
53,326,0.0562805119408893
53,327,0.04
53,328,0.04
53,332,0.04
53,339,0.0762805119408893
53,340,0.0380986937590711
53,342,0.0522486772486772
53,343,0.0374125874125874
53,346,0.0562805119408893
53,354,0.0158730158730159
53,356,0.0562805119408893
53,359,0.0185185185185185
53,361,0.04
53,366,0.0178571428571429
53,370,0.0158730158730159
53,373,0.0192307692307692
53,375,0.0343915343915344
53,376,0.0522486772486772
53,384,0.0188679245283019
53,385,0.0522486772486772
53,386,0.0381818181818182
53,387,0.0558730158730159
53,393,0.04
53,396,0.0185185185185185
53,397,0.04
53,404,0.0562805119408893
53,407,0.0562805119408893
53,411,0.0178571428571429
53,412,0.0522486772486772
53,420,0.0522486772486772
53,424,0.04
53,426,0.0178571428571429
53,427,0.0343915343915344
53,428,0.02
53,429,0.0181818181818182
53,436,0.0562805119408893
53,439,0.0178571428571429
53,441,0.0522486772486772
53,442,0.0522486772486772
53,444,0.0158730158730159
53,446,0.0522486772486772
53,447,0.0363756613756614
53,449,0.0343915343915344
53,450,0.0522486772486772
53,454,0.0185185185185185
53,458,0.0158730158730159
53,459,0.04
53,463,0.0158730158730159
53,467,0.0962805119408893
53,468,0.0188679245283019
53,470,0.02
53,471,0.0158730158730159
53,472,0.0358730158730159
53,473,0.0774125874125874
53,478,0.0562805119408893
53,482,0.04
53,487,0.0562805119408893
53,488,0.0522486772486772
53,490,0.0380986937590711
53,493,0.0380986937590711
53,494,0.0158730158730159
53,495,0.0343915343915344
53,497,0.0158730158730159
53,499,0.0522486772486772
53,500,0.0188679245283019
53,501,0.0185185185185185
53,503,0.0178571428571429
53,510,0.0522486772486772
53,524,0.02
53,534,0.04
53,535,0.0363756613756614
53,536,0.0381818181818182
53,537,0.0363756613756614
53,54,0.04
53,543,0.0181818181818182
53,545,0.0374125874125874
53,547,0.0562805119408893
53,549,0.0178571428571429
53,550,0.04
53,555,0.0522486772486772
53,559,0.0363756613756614
53,561,0.0774125874125874
53,562,0.0562805119408893
53,568,0.02
53,570,0.0188679245283019
53,572,0.0522486772486772
53,574,0.0188679245283019
53,576,0.0358730158730159
53,578,0.0562805119408893
53,580,0.0158730158730159
53,588,0.04
53,589,0.0962805119408893
53,59,0.0522486772486772
53,595,0.0158730158730159
53,599,0.0562805119408893
53,600,0.0562805119408893
53,601,0.0188679245283019
53,602,0.0522486772486772
53,605,0.0343915343915344
53,606,0.0380986937590711
53,611,0.0158730158730159
53,616,0.0192307692307692
53,617,0.0337301587301587
53,620,0.0522486772486772
53,622,0.0181818181818182
53,626,0.0962805119408893
53,628,0.0562805119408893
53,63,0.0363756613756614
53,630,0.0178571428571429
53,633,0.02
53,640,0.0380986937590711
53,641,0.04
53,646,0.02
53,653,0.0363756613756614
53,660,0.02
53,663,0.0562805119408893
53,666,0.0562805119408893
53,668,0.0178571428571429
53,669,0.0563756613756614
53,67,0.04
53,670,0.0337301587301587
53,671,0.0181818181818182
53,676,0.108529189189567
53,688,0.04
53,69,0.0178571428571429
53,695,0.0562805119408893
53,70,0.0522486772486772
53,77,0.02
53,79,0.0343915343915344
53,81,0.02
53,83,0.0178571428571429
53,84,0.04
53,91,0.04
53,94,0.0158730158730159
53,95,0.0562805119408893
53,98,0.04
530,537,0.0277777777777778
530,554,0.333333333333333
530,560,0.0277777777777778
530,656,1
530,674,0.0277777777777778
530,678,0.0277777777777778
531,533,0.112121212121212
531,536,0.150582750582751
531,545,0.0476190476190476
531,550,0.0476190476190476
531,556,0.0476190476190476
531,578,0.166666666666667
531,580,0.0476190476190476
531,581,0.0476190476190476
531,595,0.0839160839160839
531,609,0.616666666666667
531,610,0.150582750582751
531,612,0.616666666666667
531,622,0.0476190476190476
531,636,0.131535131535132
531,641,0.0384615384615385
531,645,0.131535131535132
531,646,0.0384615384615385
531,649,0.0476190476190476
531,689,0.166666666666667
532,539,0.03125
532,542,0.221428947849038
532,556,0.024390243902439
532,566,0.0546932742054693
532,568,0.317331513466762
532,570,0.133230034545824
532,577,0.0546932742054693
532,586,0.429373912904861
532,587,0.460623912904861
532,590,0.0546932742054693
532,592,0.0819142450721398
532,594,0.102052114859378
532,605,0.0776315789473684
532,624,0.024390243902439
532,627,0.0546932742054693
532,628,0.0303030303030303
532,637,0.0513157894736842
532,639,0.024390243902439
532,662,0.024390243902439
532,664,0.204064385271479
532,674,0.300037788502947
532,681,0.0841698841698842
532,687,0.197038703946599
532,694,0.262638239261292
532,695,0.024390243902439
532,697,0.03125
532,698,0.398123912904861
533,536,0.195454545454545
533,550,0.336111111111111
533,595,0.0454545454545455
533,610,0.195454545454545
533,612,0.336111111111111
533,636,0.0454545454545455
533,645,0.0454545454545455
534,535,0.046031746031746
534,536,0.0834243869537987
534,538,0.0489795918367347
534,541,0.0204081632653061
534,543,0.0135135135135135
534,546,0.0135135135135135
534,550,0.157170555865727
534,553,0.0135135135135135
534,555,0.0135135135135135
534,561,0.146923204920702
534,564,0.0196078431372549
534,568,0.136287933613162
534,570,0.0672596824254419
534,576,0.02
534,579,0.0212765957446809
534,580,0.0204081632653061
534,581,0.0434988179669031
534,584,0.15186775432934
534,585,0.0846080719038977
534,588,0.107259682425442
534,589,0.0840038684719536
534,592,0.0761675176306766
534,593,0.0672596824254419
534,594,0.0135135135135135
534,595,0.0135135135135135
534,597,0.0135135135135135
534,600,0.165330995814119
534,602,0.0135135135135135
534,604,0.0988904652770199
534,608,0.0489795918367347
534,612,0.0499108734402852
534,615,0.0459830866807611
534,617,0.0135135135135135
534,620,0.0135135135135135
534,626,0.157170555865727
534,629,0.0227272727272727
534,630,0.0344827586206897
534,633,0.087259682425442
534,635,0.0227272727272727
534,636,0.0135135135135135
534,639,0.0924784098036378
534,640,0.0227272727272727
534,641,0.191960665123922
534,646,0.0834243869537987
534,647,0.0232558139534884
534,649,0.0135135135135135
534,651,0.0804658453014508
534,655,0.0204081632653061
534,659,0.0227272727272727
534,660,0.111595632450272
534,661,0.0924784098036378
534,665,0.0135135135135135
534,669,0.0412765957446809
534,673,0.13675956724269
534,676,0.142603723086846
534,678,0.106781634775135
534,679,0.178844509327632
534,680,0.0490430622009569
534,683,0.046031746031746
534,685,0.0227272727272727
534,686,0.0196078431372549
534,688,0.111187469184966
534,690,0.0362407862407862
534,694,0.0135135135135135
534,695,0.0936241312501111
535,537,0.0363756613756614
535,547,0.0571895424836601
535,549,0.0178571428571429
535,555,0.0363756613756614
535,559,0.0641534391534392
535,561,0.0222222222222222
535,568,0.046031746031746
535,572,0.0363756613756614
535,578,0.0571895424836601
535,580,0.0571895424836601
535,581,0.0222222222222222
535,584,0.0238095238095238
535,585,0.0238095238095238
535,594,0.0294117647058824
535,600,0.046031746031746
535,602,0.0363756613756614
535,605,0.0479302832244009
535,617,0.0178571428571429
535,620,0.0935652038593215
535,630,0.0178571428571429
535,639,0.0222222222222222
535,653,0.0363756613756614
535,661,0.0516339869281046
535,668,0.0456349206349206
535,669,0.0641534391534392
535,670,0.0178571428571429
535,673,0.046031746031746
535,676,0.110185185185185
535,679,0.046031746031746
535,683,0.046031746031746
535,691,0.0277777777777778
535,694,0.0571895424836601
535,695,0.046031746031746
536,541,0.250248281130634
536,543,0.101902287717177
536,544,0.0344827586206897
536,545,0.234735587024779
536,546,0.0135135135135135
536,547,0.330504929244425
536,550,0.0699108734402852
536,551,0.0817049808429119
536,553,0.0454551634129099
536,555,0.0454551634129099
536,556,0.0344827586206897
536,561,0.216762656106957
536,562,0.0181818181818182
536,564,0.0860322516573409
536,568,0.02
536,576,0.02
536,577,0.0344827586206897
536,578,0.227175905327166
536,588,0.02
536,589,0.0381818181818182
536,590,0.0344827586206897
536,594,0.0454551634129099
536,595,0.158736326694073
536,597,0.0454551634129099
536,599,0.150252828404089
536,600,0.133586161737422
536,602,0.0454551634129099
536,604,0.0499108734402852
536,608,0.0319416498993964
536,610,0.281138306138306
536,611,0.038265306122449
536,612,0.126833950363362
536,617,0.0676773856351321
536,620,0.0454551634129099
536,622,0.330504929244425
536,626,0.149085270471825
536,628,0.0181818181818182
536,636,0.176593469551216
536,641,0.201049797536956
536,645,0.197562714658392
536,646,0.201049797536956
536,649,0.163755817007681
536,655,0.0405844155844156
536,660,0.0877680162974281
536,662,0.312323111062607
536,663,0.0181818181818182
536,664,0.124145299145299
536,665,0.0926773856351321
536,666,0.108586161737422
536,671,0.227175905327166
536,676,0.330504929244425
536,679,0.0676773856351321
536,686,0.0196078431372549
536,687,0.0769230769230769
536,688,0.0699108734402852
536,690,0.027598020555767
536,694,0.0454551634129099
536,695,0.330504929244425
536,698,0.0344827586206897
537,540,0.0217391304347826
537,549,0.0613559608240459
537,555,0.0585978835978836
537,559,0.0363756613756614
537,560,0.0277777777777778
537,563,0.024390243902439
537,569,0.0674059700819025
537,572,0.0363756613756614
537,579,0.0212765957446809
537,582,0.025
537,586,0.024390243902439
537,587,0.025
537,591,0.0217391304347826
537,596,0.0430157261794635
537,601,0.0222222222222222
537,602,0.0829881275003226
537,605,0.0185185185185185
537,613,0.0680157261794635
537,614,0.0222222222222222
537,617,0.0178571428571429
537,620,0.0585978835978836
537,621,0.025
537,623,0.025
537,625,0.0430157261794635
537,630,0.0857462047264849
537,631,0.0430157261794635
537,635,0.0217391304347826
537,638,0.024390243902439
537,648,0.0466124661246612
537,653,0.0585978835978836
537,654,0.0430157261794635
537,668,0.0178571428571429
537,669,0.0363756613756614
537,670,0.0391337386018237
537,673,0.0430157261794635
537,674,0.0527777777777778
537,676,0.0363756613756614
537,678,0.0527777777777778
537,691,0.0212765957446809
538,541,0.0526662277814351
538,543,0.0787037037037037
538,555,0.0331071913161465
538,558,0.0204081632653061
538,568,0.0812376563528637
538,572,0.0535153545814527
538,580,0.0739235178467588
538,581,0.134889643463497
538,590,0.0535153545814527
538,592,0.0204081632653061
538,594,0.0787037037037037
538,595,0.0353335363996345
538,599,0.181335282651072
538,600,0.0812376563528637
538,602,0.0535153545814527
538,604,0.127683295540438
538,606,0.0787037037037037
538,607,0.0535153545814527
538,608,0.119827637799988
538,611,0.0331071913161465
538,617,0.0535153545814527
538,620,0.0331071913161465
538,622,0.037037037037037
538,625,0.0787037037037037
538,626,0.181335282651072
538,627,0.0204081632653061
538,639,0.0812376563528637
538,643,0.0519624101713654
538,650,0.102631578947368
538,655,0.0526662277814351
538,657,0.0535153545814527
538,660,0.0204081632653061
538,661,0.127683295540438
538,666,0.0787037037037037
538,670,0.0331071913161465
538,673,0.0204081632653061
538,676,0.102494946418187
538,679,0.0812376563528637
538,695,0.102631578947368
539,587,0.03125
539,674,0.03125
539,687,0.03125
539,697,0.03125
54,105,0.137394461330632
54,127,0.0488095238095238
54,128,0.0412765957446809
54,130,0.04
54,135,0.0450861195542047
54,137,0.0412765957446809
